step,type,amount,wallet,city,oldbalanceOrg,newbalanceOrig,is_new_device,is_loc_mismatch,high_freq,user_age,time,risk_score,is_fraud
3931,TRANSFER,51764,Easypaisa,Quetta,54853,3089,True,True,False,72,2026-05-03 05:17:05.765674,88.0,1
3931,CASH_IN,5117,Easypaisa,Karachi,188223,193340,False,False,False,35,2026-05-05 09:13:52.765674,6.1,0
3931,PAYMENT,4909,JazzCash,Quetta,112928,108019,False,False,False,38,2026-04-09 20:39:14.765674,5.9,0
3931,CASH_OUT,66849,Easypaisa,Faisalabad,100639,33790,True,True,True,25,2026-04-05 03:11:58.765674,92.0,1
3931,TRANSFER,12970,Easypaisa,Karachi,114915,101945,False,False,False,31,2026-05-04 16:15:25.765674,15.6,0
3931,CASH_IN,10536,JazzCash,Lahore,152803,163339,False,False,False,31,2026-03-24 22:32:15.765674,12.6,0
3931,CASH_OUT,65378,Easypaisa,Multan,157239,91861,False,True,False,72,2026-03-30 04:36:11.765674,68.0,0
3931,TRANSFER,11855,JazzCash,Quetta,30645,18790,False,False,False,49,2026-04-28 11:32:59.765674,14.2,0
3931,TRANSFER,8808,JazzCash,Karachi,24230,15422,False,False,False,47,2026-03-17 20:15:19.765674,10.6,0
3931,PAYMENT,11330,Easypaisa,Faisalabad,111526,100196,False,False,False,25,2026-05-04 19:55:09.765674,13.6,0
3931,CASH_OUT,13114,Easypaisa,Lahore,182094,168980,False,False,False,31,2026-04-05 15:09:41.765674,15.7,0
3932,TRANSFER,85178,Easypaisa,Faisalabad,99077,13899,True,True,False,16,2026-03-19 04:10:03.765674,88.0,1
3932,CASH_IN,575,Easypaisa,Peshawar,27801,28376,False,False,False,33,2026-04-25 07:36:23.765674,0.7,0
3932,PAYMENT,6595,JazzCash,Lahore,163567,156972,False,False,False,43,2026-03-30 20:03:03.765674,7.9,0
3932,TRANSFER,47775,Easypaisa,Peshawar,139771,91996,False,False,True,16,2026-03-11 02:43:00.765674,65.0,0
3932,CASH_OUT,31655,JazzCash,Karachi,141755,110100,True,True,True,16,2026-04-24 04:22:47.765674,100.0,1
3932,CASH_OUT,6536,JazzCash,Faisalabad,146494,139958,False,False,False,36,2026-04-30 22:38:51.765674,7.8,0
3932,CASH_OUT,8492,Easypaisa,Karachi,1143,-7349,False,False,False,40,2026-03-10 18:32:09.765674,10.2,0
3932,TRANSFER,12721,Easypaisa,Multan,115410,102689,False,False,False,28,2026-03-15 11:01:16.765674,15.3,0
3932,PAYMENT,12845,Easypaisa,Faisalabad,53113,40268,False,False,False,43,2026-04-09 14:55:21.765674,15.4,0
3932,TRANSFER,3009,JazzCash,Karachi,129293,126284,False,False,False,30,2026-03-10 20:33:37.765674,3.6,0
3932,PAYMENT,2032,JazzCash,Karachi,172921,170889,False,False,False,32,2026-03-15 23:39:54.765674,2.4,0
3932,PAYMENT,2435,Easypaisa,Peshawar,199148,196713,False,False,False,31,2026-03-10 12:20:23.765674,2.9,0
3932,PAYMENT,7462,JazzCash,Multan,80233,72771,False,False,False,50,2026-04-27 16:59:02.765674,9.0,0
3932,TRANSFER,7316,Easypaisa,Lahore,50429,43113,False,False,False,26,2026-04-20 14:04:51.765674,8.8,0
3932,CASH_OUT,2125,JazzCash,Multan,171295,169170,False,False,False,29,2026-03-13 13:12:23.765674,2.6,0
3932,CASH_OUT,13135,Easypaisa,Peshawar,131559,118424,False,False,False,26,2026-04-29 09:14:34.765674,15.8,0
3932,CASH_IN,680,JazzCash,Multan,151348,152028,False,False,False,21,2026-04-16 13:26:44.765674,0.8,0
3932,TRANSFER,5011,JazzCash,Karachi,150870,145859,False,False,False,30,2026-04-22 18:48:31.765674,6.0,0
3932,CASH_OUT,7567,JazzCash,Quetta,75195,67628,False,False,False,20,2026-04-27 18:34:57.765674,9.1,0
3932,CASH_OUT,11357,JazzCash,Karachi,36335,24978,False,False,False,40,2026-03-18 21:56:56.765674,13.6,0
3932,CASH_OUT,9401,Easypaisa,Multan,61606,52205,False,False,False,47,2026-04-26 10:48:19.765674,11.3,0
3932,PAYMENT,3154,JazzCash,Multan,47817,44663,False,False,False,21,2026-04-17 19:57:25.765674,3.8,0
3932,CASH_OUT,2926,JazzCash,Peshawar,192926,190000,False,False,False,35,2026-04-05 22:52:37.765674,3.5,0
3932,CASH_IN,14420,JazzCash,Multan,30445,44865,False,False,False,21,2026-03-08 17:57:57.765674,17.3,0
3933,TRANSFER,13215,Easypaisa,Faisalabad,157498,144283,False,False,False,26,2026-04-03 09:13:38.765674,15.9,0
3933,CASH_IN,6004,JazzCash,Karachi,75320,81324,False,False,False,32,2026-04-29 13:59:10.765674,7.2,0
3933,CASH_OUT,4112,Easypaisa,Peshawar,37118,33006,False,False,False,40,2026-03-19 23:45:03.765674,4.9,0
3933,CASH_OUT,6240,Easypaisa,Multan,17096,10856,False,False,False,44,2026-03-22 15:39:32.765674,7.5,0
3933,CASH_OUT,9146,JazzCash,Multan,169368,160222,False,False,False,28,2026-03-17 20:05:59.765674,11.0,0
3933,PAYMENT,6955,Easypaisa,Peshawar,136390,129435,False,False,False,42,2026-04-14 07:14:03.765674,8.3,0
3933,CASH_OUT,12145,Easypaisa,Peshawar,95480,83335,False,False,False,46,2026-04-29 16:02:58.765674,14.6,0
3933,PAYMENT,3105,JazzCash,Lahore,102351,99246,False,False,False,50,2026-03-24 23:44:23.765674,3.7,0
3933,PAYMENT,1095,Easypaisa,Multan,36748,35653,False,False,False,50,2026-05-01 19:15:09.765674,1.3,0
3933,TRANSFER,6321,Easypaisa,Peshawar,175973,169652,False,False,False,33,2026-03-29 20:45:58.765674,7.6,0
3933,PAYMENT,12572,JazzCash,Lahore,51427,38855,False,False,False,47,2026-03-26 08:32:22.765674,15.1,0
3933,CASH_OUT,10074,Easypaisa,Karachi,195410,185336,False,False,False,50,2026-03-28 15:47:27.765674,12.1,0
3933,CASH_IN,9411,JazzCash,Lahore,92980,102391,False,False,False,48,2026-04-12 23:14:47.765674,11.3,0
3933,PAYMENT,1912,JazzCash,Peshawar,102455,100543,False,False,False,31,2026-04-15 22:50:05.765674,2.3,0
3933,TRANSFER,3962,JazzCash,Karachi,106623,102661,False,False,False,24,2026-03-09 17:05:06.765674,4.8,0
3933,TRANSFER,958,Easypaisa,Quetta,131057,130099,False,False,False,50,2026-03-25 20:40:00.765674,1.1,0
3933,TRANSFER,41128,JazzCash,Faisalabad,46172,5044,True,True,False,16,2026-04-20 05:08:34.765674,88.0,1
3933,PAYMENT,2876,JazzCash,Multan,94917,92041,False,False,False,35,2026-04-26 16:56:21.765674,3.5,0
3933,PAYMENT,14302,JazzCash,Faisalabad,171821,157519,False,False,False,47,2026-04-22 14:55:10.765674,17.2,0
3933,PAYMENT,3729,Easypaisa,Lahore,174954,171225,False,False,False,50,2026-03-25 20:25:53.765674,4.5,0
3933,CASH_OUT,10364,Easypaisa,Multan,194840,184476,False,False,False,42,2026-03-22 09:28:15.765674,12.4,0
3933,TRANSFER,3290,Easypaisa,Peshawar,137964,134674,False,False,False,24,2026-03-25 21:39:50.765674,3.9,0
3933,PAYMENT,5424,Easypaisa,Peshawar,104126,98702,False,False,False,50,2026-04-23 17:53:26.765674,6.5,0
3933,TRANSFER,43777,JazzCash,Faisalabad,194203,150426,False,False,True,72,2026-04-02 02:14:43.765674,65.0,0
3934,CASH_IN,9778,Easypaisa,Karachi,167646,177424,False,False,False,43,2026-03-10 23:31:13.765674,11.7,0
3934,CASH_IN,5864,Easypaisa,Faisalabad,118483,124347,False,False,False,43,2026-05-06 17:05:29.765674,7.0,0
3934,CASH_OUT,32320,Easypaisa,Lahore,104478,72158,True,True,True,25,2026-03-31 02:18:01.765674,92.0,1
3934,PAYMENT,5733,JazzCash,Karachi,82917,77184,False,False,False,29,2026-04-22 15:16:09.765674,6.9,0
3934,CASH_OUT,20169,JazzCash,Multan,25779,5610,True,True,True,16,2026-03-09 04:39:50.765674,100.0,1
3934,PAYMENT,12832,JazzCash,Lahore,137917,125085,False,False,False,39,2026-05-01 09:04:40.765674,15.4,0
3934,CASH_IN,9242,Easypaisa,Multan,168967,178209,False,False,False,41,2026-04-21 10:55:02.765674,11.1,0
3934,CASH_OUT,13188,Easypaisa,Karachi,96845,83657,False,False,False,47,2026-04-18 11:27:30.765674,15.8,0
3934,PAYMENT,11257,Easypaisa,Peshawar,144777,133520,False,False,False,48,2026-05-05 23:41:37.765674,13.5,0
3934,CASH_IN,10006,Easypaisa,Karachi,179270,189276,False,False,False,28,2026-04-16 20:22:58.765674,12.0,0
3934,PAYMENT,1982,JazzCash,Lahore,19793,17811,False,False,False,38,2026-03-15 13:55:46.765674,2.4,0
3934,CASH_OUT,87204,Easypaisa,Peshawar,188760,101556,True,True,False,16,2026-04-12 05:45:41.765674,88.0,1
3934,CASH_IN,3558,Easypaisa,Quetta,198228,201786,False,False,False,36,2026-05-06 17:03:11.765674,4.3,0
3934,PAYMENT,10932,JazzCash,Faisalabad,102629,91697,False,False,False,40,2026-03-15 12:15:26.765674,13.1,0
3934,CASH_IN,11540,JazzCash,Multan,90524,102064,False,False,False,24,2026-04-20 08:04:39.765674,13.8,0
3934,CASH_IN,11009,Easypaisa,Karachi,43577,54586,False,False,False,46,2026-04-27 10:27:41.765674,13.2,0
3934,TRANSFER,10044,JazzCash,Peshawar,59780,49736,False,False,False,45,2026-04-04 07:50:36.765674,12.1,0
3934,PAYMENT,677,Easypaisa,Peshawar,22024,21347,False,False,False,21,2026-03-08 16:57:36.765674,0.8,0
3934,CASH_OUT,9879,JazzCash,Faisalabad,173999,164120,False,False,False,43,2026-04-24 09:53:36.765674,11.9,0
3934,CASH_IN,8386,JazzCash,Peshawar,51993,60379,False,False,False,45,2026-03-10 22:54:09.765674,10.1,0
3934,CASH_OUT,13105,Easypaisa,Karachi,190535,177430,False,False,False,30,2026-03-13 19:50:12.765674,15.7,0
3934,PAYMENT,10307,JazzCash,Quetta,36880,26573,False,False,False,42,2026-04-26 15:06:47.765674,12.4,0
3934,TRANSFER,12973,Easypaisa,Multan,52228,39255,False,False,False,33,2026-04-20 20:22:56.765674,15.6,0
3934,CASH_OUT,13005,Easypaisa,Quetta,184518,171513,False,False,False,42,2026-03-28 16:01:17.765674,15.6,0
3935,CASH_IN,5839,Easypaisa,Lahore,18395,24234,False,False,False,27,2026-04-11 23:46:11.765674,7.0,0
3935,CASH_OUT,8082,Easypaisa,Peshawar,94642,86560,False,False,False,20,2026-04-22 11:48:26.765674,9.7,0
3935,PAYMENT,2059,JazzCash,Karachi,22605,20546,False,False,False,20,2026-03-26 07:06:51.765674,2.5,0
3935,TRANSFER,52836,Easypaisa,Karachi,70804,17968,True,False,False,25,2026-03-19 05:03:01.765674,65.0,0
3935,CASH_OUT,13939,JazzCash,Faisalabad,57205,43266,False,False,False,22,2026-03-08 22:43:54.765674,16.7,0
3935,TRANSFER,2273,Easypaisa,Karachi,17131,14858,False,False,False,39,2026-03-09 16:53:43.765674,2.7,0
3935,PAYMENT,9046,JazzCash,Karachi,159639,150593,False,False,False,46,2026-04-12 11:10:34.765674,10.9,0
3935,CASH_IN,13583,JazzCash,Quetta,137758,151341,False,False,False,48,2026-04-25 13:35:25.765674,16.3,0
3935,CASH_OUT,1183,Easypaisa,Faisalabad,60214,59031,False,False,False,32,2026-04-30 10:21:37.765674,1.4,0
3935,CASH_OUT,5312,Easypaisa,Faisalabad,96144,90832,False,False,False,27,2026-04-20 17:31:09.765674,6.4,0
3935,CASH_IN,4465,Easypaisa,Faisalabad,65373,69838,False,False,False,35,2026-04-14 19:04:54.765674,5.4,0
3935,PAYMENT,7265,Easypaisa,Quetta,177836,170571,False,False,False,29,2026-04-10 20:30:35.765674,8.7,0
3935,CASH_IN,12257,JazzCash,Lahore,69676,81933,False,False,False,29,2026-04-20 22:14:25.765674,14.7,0
3935,TRANSFER,5541,Easypaisa,Lahore,119986,114445,False,False,False,41,2026-03-12 22:45:09.765674,6.6,0
3935,PAYMENT,4898,Easypaisa,Faisalabad,196315,191417,False,False,False,26,2026-05-02 19:09:06.765674,5.9,0
3935,PAYMENT,13406,Easypaisa,Quetta,165805,152399,False,False,False,22,2026-04-11 12:14:47.765674,16.1,0
3935,PAYMENT,3118,JazzCash,Faisalabad,170307,167189,False,False,False,39,2026-04-28 14:14:56.765674,3.7,0
3935,CASH_OUT,13437,JazzCash,Peshawar,195528,182091,False,False,False,20,2026-03-27 20:13:21.765674,16.1,0
3935,CASH_IN,3802,JazzCash,Quetta,66736,70538,False,False,False,22,2026-03-25 08:14:54.765674,4.6,0
3935,CASH_IN,1372,Easypaisa,Quetta,38387,39759,False,False,False,32,2026-04-13 20:53:07.765674,1.6,0
3935,CASH_IN,10048,Easypaisa,Multan,43753,53801,False,False,False,43,2026-03-23 21:12:46.765674,12.1,0
3935,CASH_IN,3661,JazzCash,Lahore,14209,17870,False,False,False,45,2026-04-23 08:41:00.765674,4.4,0
3935,PAYMENT,6067,JazzCash,Karachi,2197,-3870,False,False,False,46,2026-04-09 22:44:02.765674,7.3,0
3935,PAYMENT,571,Easypaisa,Faisalabad,17260,16689,False,False,False,42,2026-03-23 17:33:33.765674,0.7,0
3936,CASH_OUT,25853,JazzCash,Lahore,191227,165374,True,False,False,16,2026-04-13 05:08:00.765674,73.0,1
3936,PAYMENT,6759,Easypaisa,Multan,31719,24960,False,False,False,48,2026-04-15 18:10:04.765674,8.1,0
3936,TRANSFER,13556,Easypaisa,Quetta,53254,39698,False,False,False,38,2026-04-27 09:02:59.765674,16.3,0
3936,PAYMENT,12490,Easypaisa,Faisalabad,75612,63122,False,False,False,44,2026-03-31 15:19:03.765674,15.0,0
3936,CASH_IN,1218,JazzCash,Quetta,87498,88716,False,False,False,47,2026-03-24 19:11:37.765674,1.5,0
3936,TRANSFER,7870,JazzCash,Peshawar,194676,186806,False,False,False,40,2026-04-06 12:36:08.765674,9.4,0
3936,PAYMENT,10015,Easypaisa,Karachi,50666,40651,False,False,False,44,2026-03-13 20:19:08.765674,12.0,0
3936,PAYMENT,1883,Easypaisa,Quetta,22285,20402,False,False,False,31,2026-03-12 08:55:39.765674,2.3,0
3936,TRANSFER,310,JazzCash,Lahore,190051,189741,False,False,False,40,2026-04-16 13:00:07.765674,0.4,0
3936,CASH_IN,2285,JazzCash,Faisalabad,83290,85575,False,False,False,25,2026-04-03 20:38:28.765674,2.7,0
3936,CASH_OUT,14370,Easypaisa,Quetta,7965,-6405,False,False,False,40,2026-03-15 13:36:35.765674,17.2,0
3936,PAYMENT,5923,JazzCash,Lahore,187928,182005,False,False,False,35,2026-03-25 20:38:51.765674,7.1,0
3936,CASH_OUT,86670,Easypaisa,Peshawar,162202,75532,True,False,False,72,2026-03-14 01:51:18.765674,73.0,1
3936,CASH_IN,11179,JazzCash,Peshawar,58470,69649,False,False,False,45,2026-03-23 16:56:14.765674,13.4,0
3936,TRANSFER,10129,JazzCash,Faisalabad,95338,85209,False,False,False,36,2026-05-04 07:28:59.765674,12.2,0
3936,CASH_OUT,7673,JazzCash,Peshawar,120907,113234,False,False,False,48,2026-03-08 09:29:20.765674,9.2,0
3936,TRANSFER,909,Easypaisa,Peshawar,42190,41281,False,False,False,47,2026-04-10 16:39:48.765674,1.1,0
3936,CASH_IN,1779,Easypaisa,Karachi,153701,155480,False,False,False,32,2026-04-07 07:13:16.765674,2.1,0
3936,PAYMENT,7343,JazzCash,Faisalabad,169027,161684,False,False,False,29,2026-04-15 18:52:19.765674,8.8,0
3936,CASH_OUT,7516,Easypaisa,Faisalabad,59650,52134,False,False,False,31,2026-03-31 15:20:06.765674,9.0,0
3936,TRANSFER,9413,JazzCash,Multan,162173,152760,False,False,False,47,2026-05-04 21:09:15.765674,11.3,0
3936,PAYMENT,3166,JazzCash,Quetta,21764,18598,False,False,False,28,2026-04-07 08:35:25.765674,3.8,0
3936,PAYMENT,5740,Easypaisa,Peshawar,138968,133228,False,False,False,20,2026-04-12 16:09:50.765674,6.9,0
3936,CASH_IN,14602,JazzCash,Quetta,198208,212810,False,False,False,27,2026-04-17 14:48:23.765674,17.5,0
3937,TRANSFER,2141,Easypaisa,Karachi,166989,164848,False,False,False,37,2026-03-15 12:13:45.765674,2.6,0
3937,CASH_OUT,11802,Easypaisa,Quetta,182711,170909,False,False,False,39,2026-03-07 08:26:53.765674,14.2,0
3937,TRANSFER,3616,JazzCash,Faisalabad,55084,51468,False,False,False,49,2026-04-24 12:14:03.765674,4.3,0
3937,CASH_OUT,1775,Easypaisa,Peshawar,187976,186201,False,False,False,47,2026-03-22 18:58:11.765674,2.1,0
3937,CASH_OUT,5072,Easypaisa,Lahore,4687,-385,False,False,False,38,2026-05-02 17:54:21.765674,6.1,0
3937,CASH_OUT,9472,Easypaisa,Quetta,154210,144738,False,False,False,36,2026-03-11 09:24:57.765674,11.4,0
3937,CASH_OUT,4339,JazzCash,Karachi,11662,7323,False,False,False,34,2026-04-18 20:10:50.765674,5.2,0
3937,CASH_OUT,7436,JazzCash,Quetta,49998,42562,False,False,False,46,2026-05-01 11:31:45.765674,8.9,0
3937,TRANSFER,8974,Easypaisa,Faisalabad,1542,-7432,False,False,False,28,2026-03-27 18:16:48.765674,10.8,0
3937,CASH_IN,14949,Easypaisa,Peshawar,129467,144416,False,False,False,39,2026-04-25 12:34:36.765674,17.9,0
3937,CASH_OUT,8966,JazzCash,Multan,165643,156677,False,False,False,49,2026-03-22 12:03:10.765674,10.8,0
3937,TRANSFER,8298,JazzCash,Quetta,116076,107778,False,False,False,23,2026-05-06 13:53:16.765674,10.0,0
3937,CASH_OUT,11692,Easypaisa,Multan,160105,148413,False,False,False,22,2026-04-24 08:50:10.765674,14.0,0
3937,PAYMENT,8149,JazzCash,Peshawar,170766,162617,False,False,False,34,2026-03-10 19:41:50.765674,9.8,0
3937,CASH_OUT,5377,JazzCash,Multan,168169,162792,False,False,False,35,2026-04-16 16:52:57.765674,6.5,0
3937,TRANSFER,4141,JazzCash,Karachi,49198,45057,False,False,False,48,2026-03-13 14:14:58.765674,5.0,0
3937,TRANSFER,4990,JazzCash,Karachi,50673,45683,False,False,False,43,2026-04-16 07:20:06.765674,6.0,0
3937,CASH_IN,4087,JazzCash,Faisalabad,99966,104053,False,False,False,34,2026-03-08 21:10:25.765674,4.9,0
3937,PAYMENT,3469,JazzCash,Quetta,145252,141783,False,False,False,45,2026-03-08 13:21:38.765674,4.2,0
3937,CASH_OUT,9154,JazzCash,Peshawar,101464,92310,False,False,False,23,2026-05-06 22:43:43.765674,11.0,0
3937,CASH_OUT,13639,JazzCash,Quetta,138881,125242,False,False,False,36,2026-04-23 16:32:29.765674,16.4,0
3937,PAYMENT,8128,JazzCash,Peshawar,90732,82604,False,False,False,27,2026-04-23 19:34:54.765674,9.8,0
3937,PAYMENT,2819,JazzCash,Faisalabad,8340,5521,False,False,False,31,2026-05-05 19:03:48.765674,3.4,0
3937,CASH_IN,13232,JazzCash,Lahore,158028,171260,False,False,False,23,2026-03-19 19:27:13.765674,15.9,0
3938,TRANSFER,2778,JazzCash,Lahore,176804,174026,False,False,False,32,2026-04-15 10:25:01.765674,3.3,0
3938,TRANSFER,5900,JazzCash,Peshawar,110620,104720,False,False,False,46,2026-04-03 08:13:05.765674,7.1,0
3938,CASH_OUT,1098,Easypaisa,Quetta,105176,104078,False,False,False,35,2026-05-03 09:32:58.765674,1.3,0
3938,CASH_IN,8742,JazzCash,Multan,38479,47221,False,False,False,46,2026-03-16 23:01:56.765674,10.5,0
3938,CASH_OUT,9547,JazzCash,Lahore,42832,33285,False,False,False,39,2026-04-08 16:26:23.765674,11.5,0
3938,CASH_IN,6398,JazzCash,Multan,173456,179854,False,False,False,49,2026-04-07 14:21:19.765674,7.7,0
3938,PAYMENT,5826,Easypaisa,Karachi,129558,123732,False,False,False,47,2026-05-02 10:58:49.765674,7.0,0
3938,CASH_IN,8216,Easypaisa,Peshawar,187475,195691,False,False,False,35,2026-04-16 19:18:57.765674,9.9,0
3938,CASH_OUT,8816,Easypaisa,Multan,75392,66576,False,False,False,26,2026-04-13 09:02:53.765674,10.6,0
3938,TRANSFER,5269,JazzCash,Faisalabad,53091,47822,False,False,False,41,2026-03-11 08:10:31.765674,6.3,0
3938,TRANSFER,1280,JazzCash,Karachi,28979,27699,False,False,False,22,2026-04-07 20:11:32.765674,1.5,0
3938,TRANSFER,35777,JazzCash,Lahore,102654,66877,False,True,True,72,2026-03-12 02:43:54.765674,80.0,1
3938,PAYMENT,12656,JazzCash,Karachi,166970,154314,False,False,False,26,2026-04-08 22:05:32.765674,15.2,0
3938,PAYMENT,13172,JazzCash,Multan,161128,147956,False,False,False,46,2026-04-25 22:11:58.765674,15.8,0
3938,PAYMENT,1444,Easypaisa,Karachi,41129,39685,False,False,False,33,2026-03-18 20:53:03.765674,1.7,0
3938,TRANSFER,64029,JazzCash,Quetta,124182,60153,True,True,False,16,2026-03-13 00:37:04.765674,88.0,1
3938,CASH_OUT,3092,JazzCash,Quetta,69705,66613,False,False,False,48,2026-04-05 17:26:47.765674,3.7,0
3938,CASH_IN,9895,Easypaisa,Lahore,146746,156641,False,False,False,22,2026-04-17 15:32:54.765674,11.9,0
3938,CASH_IN,10461,JazzCash,Lahore,146013,156474,False,False,False,37,2026-04-14 09:31:18.765674,12.6,0
3938,PAYMENT,1756,JazzCash,Karachi,103880,102124,False,False,False,42,2026-04-14 23:14:11.765674,2.1,0
3938,CASH_OUT,14218,JazzCash,Multan,65406,51188,False,False,False,44,2026-03-10 17:53:49.765674,17.1,0
3938,TRANSFER,14628,Easypaisa,Quetta,156092,141464,False,False,False,34,2026-05-01 22:45:36.765674,17.6,0
3938,TRANSFER,4819,JazzCash,Karachi,137253,132434,False,False,False,40,2026-04-02 20:08:05.765674,5.8,0
3938,PAYMENT,1954,Easypaisa,Lahore,33818,31864,False,False,False,40,2026-03-21 18:25:04.765674,2.3,0
3939,TRANSFER,10417,Easypaisa,Peshawar,55586,45169,False,False,False,39,2026-03-14 19:36:48.765674,12.5,0
3939,PAYMENT,6220,Easypaisa,Lahore,73203,66983,False,False,False,47,2026-04-02 17:37:51.765674,7.5,0
3939,CASH_IN,14843,JazzCash,Multan,86508,101351,False,False,False,34,2026-03-31 20:05:11.765674,17.8,0
3939,CASH_IN,6271,Easypaisa,Multan,197378,203649,False,False,False,38,2026-04-01 21:10:43.765674,7.5,0
3939,CASH_IN,9537,JazzCash,Karachi,108813,118350,False,False,False,38,2026-03-19 15:41:18.765674,11.4,0
3939,CASH_IN,13017,Easypaisa,Faisalabad,8478,21495,False,False,False,46,2026-03-14 22:02:55.765674,15.6,0
3939,CASH_OUT,67405,Easypaisa,Lahore,175873,108468,False,True,False,16,2026-04-17 00:43:58.765674,68.0,0
3939,CASH_OUT,11201,Easypaisa,Faisalabad,749,-10452,False,False,False,32,2026-04-08 20:16:30.765674,13.4,0
3939,PAYMENT,6639,Easypaisa,Lahore,78261,71622,False,False,False,23,2026-04-13 15:06:55.765674,8.0,0
3939,TRANSFER,539,JazzCash,Peshawar,32256,31717,False,False,False,22,2026-03-21 22:16:01.765674,0.6,0
3939,PAYMENT,9336,Easypaisa,Quetta,43154,33818,False,False,False,43,2026-05-02 19:28:14.765674,11.2,0
3939,PAYMENT,6048,JazzCash,Karachi,45226,39178,False,False,False,32,2026-03-14 12:48:15.765674,7.3,0
3939,CASH_OUT,3961,JazzCash,Multan,94029,90068,False,False,False,23,2026-04-02 16:46:05.765674,4.8,0
3939,TRANSFER,9848,JazzCash,Quetta,20002,10154,False,False,False,37,2026-04-22 20:08:28.765674,11.8,0
3939,PAYMENT,12667,JazzCash,Lahore,194528,181861,False,False,False,35,2026-04-09 08:58:22.765674,15.2,0
3939,PAYMENT,6600,JazzCash,Peshawar,57082,50482,False,False,False,34,2026-03-17 08:19:50.765674,7.9,0
3939,CASH_IN,2705,Easypaisa,Peshawar,70914,73619,False,False,False,42,2026-03-23 12:27:47.765674,3.2,0
3939,CASH_OUT,53632,Easypaisa,Karachi,49266,-4366,True,True,True,72,2026-03-11 05:28:59.765674,100.0,1
3939,TRANSFER,6626,JazzCash,Quetta,61599,54973,False,False,False,29,2026-04-27 22:04:12.765674,8.0,0
3939,CASH_OUT,13609,JazzCash,Multan,25954,12345,False,False,False,25,2026-03-21 17:15:26.765674,16.3,0
3939,TRANSFER,4124,Easypaisa,Faisalabad,197412,193288,False,False,False,47,2026-05-05 20:14:28.765674,4.9,0
3939,PAYMENT,10819,JazzCash,Faisalabad,63776,52957,False,False,False,22,2026-04-03 23:29:40.765674,13.0,0
3939,CASH_IN,11168,JazzCash,Peshawar,171329,182497,False,False,False,26,2026-03-09 21:55:54.765674,13.4,0
3939,TRANSFER,2409,Easypaisa,Faisalabad,196093,193684,False,False,False,24,2026-03-20 08:11:14.765674,2.9,0
3940,CASH_OUT,4385,Easypaisa,Multan,83015,78630,False,False,False,20,2026-03-21 21:00:11.765674,5.3,0
3940,PAYMENT,14162,JazzCash,Peshawar,113894,99732,False,False,False,24,2026-05-04 12:46:36.765674,17.0,0
3940,CASH_OUT,10099,Easypaisa,Quetta,190531,180432,False,False,False,50,2026-03-09 15:12:26.765674,12.1,0
3940,CASH_OUT,11407,Easypaisa,Multan,129624,118217,False,False,False,21,2026-03-11 14:24:12.765674,13.7,0
3940,CASH_IN,2804,Easypaisa,Karachi,87539,90343,False,False,False,41,2026-04-23 10:23:01.765674,3.4,0
3940,CASH_OUT,14841,Easypaisa,Quetta,6537,-8304,False,False,False,28,2026-03-15 10:14:41.765674,17.8,0
3940,TRANSFER,1585,JazzCash,Multan,43980,42395,False,False,False,31,2026-03-23 19:51:20.765674,1.9,0
3940,CASH_OUT,11344,Easypaisa,Peshawar,41089,29745,False,False,False,28,2026-04-28 07:25:12.765674,13.6,0
3940,PAYMENT,4656,Easypaisa,Multan,6081,1425,False,False,False,25,2026-03-20 13:47:53.765674,5.6,0
3940,CASH_OUT,11403,Easypaisa,Quetta,133729,122326,False,False,False,31,2026-03-17 07:16:12.765674,13.7,0
3940,TRANSFER,13798,Easypaisa,Karachi,178784,164986,False,False,False,50,2026-03-26 07:50:29.765674,16.6,0
3940,CASH_OUT,10576,Easypaisa,Peshawar,192945,182369,False,False,False,44,2026-04-26 13:51:46.765674,12.7,0
3940,TRANSFER,13517,JazzCash,Multan,181937,168420,False,False,False,38,2026-04-01 18:59:29.765674,16.2,0
3940,CASH_OUT,4713,Easypaisa,Lahore,80065,75352,False,False,False,21,2026-04-03 08:33:58.765674,5.7,0
3940,PAYMENT,1427,JazzCash,Karachi,87706,86279,False,False,False,31,2026-03-27 17:28:04.765674,1.7,0
3940,CASH_OUT,5422,Easypaisa,Faisalabad,130277,124855,False,False,False,22,2026-04-15 14:28:12.765674,6.5,0
3940,TRANSFER,6909,Easypaisa,Peshawar,154086,147177,False,False,False,29,2026-03-23 18:47:10.765674,8.3,0
3940,CASH_OUT,39761,JazzCash,Faisalabad,177526,137765,True,False,False,72,2026-03-27 04:15:06.765674,73.0,1
3940,TRANSFER,6064,JazzCash,Lahore,30757,24693,False,False,False,43,2026-04-06 09:10:09.765674,7.3,0
3940,TRANSFER,6393,JazzCash,Multan,142852,136459,False,False,False,26,2026-03-19 08:30:18.765674,7.7,0
3940,TRANSFER,13845,JazzCash,Peshawar,48668,34823,False,False,False,50,2026-05-06 22:00:40.765674,16.6,0
3940,CASH_IN,5523,Easypaisa,Peshawar,163986,169509,False,False,False,30,2026-03-20 12:00:05.765674,6.6,0
3940,PAYMENT,11756,JazzCash,Lahore,133350,121594,False,False,False,50,2026-03-12 21:38:11.765674,14.1,0
3940,PAYMENT,14637,Easypaisa,Quetta,134724,120087,False,False,False,23,2026-03-20 23:45:17.765674,17.6,0
